Wavelength,Flux
50129.9831, 3.2493e-01
50135.0966, 3.5046e-01
50140.2107, 3.4829e-01
50145.3252, 3.3471e-01
50150.4403, 3.0998e-01
50155.5559, 3.0835e-01
50160.6720, 3.3742e-01
50165.7887, 3.4421e-01
50170.9058, 3.4394e-01
50176.0235, 3.3145e-01
50181.1417, 3.0156e-01
50186.2605, 3.0998e-01
50191.3797, 3.4612e-01
50196.4995, 3.5617e-01
50201.6198, 3.5155e-01
50206.7406, 3.3824e-01
50211.8620, 3.0863e-01
50216.9838, 3.1080e-01
50222.1062, 3.2248e-01
50227.2291, 3.2819e-01
50232.3526, 3.3634e-01
50237.4765, 3.1596e-01
50242.6010, 3.1216e-01
50247.7260, 3.3579e-01
50252.8515, 3.5237e-01
50257.9776, 3.5454e-01
50263.1041, 3.5209e-01
50268.2312, 3.4286e-01
50273.3588, 3.0971e-01
50278.4870, 2.9042e-01
50283.6156, 3.2167e-01
50288.7448, 3.4014e-01
50293.8745, 3.4286e-01
50299.0048, 3.2465e-01
50304.1355, 3.0591e-01
50309.2668, 3.3036e-01
50314.3986, 3.4394e-01
50319.5309, 3.2302e-01
50324.6638, 2.9857e-01
50329.7972, 3.0700e-01
50334.9310, 3.3199e-01
50340.0655, 3.4557e-01
50345.2004, 3.5046e-01
50350.3359, 3.3253e-01
50355.4719, 3.0672e-01
50360.6084, 3.1949e-01
50365.7454, 3.3797e-01
50370.8830, 3.3932e-01
50376.0211, 3.3797e-01
50381.1597, 3.5019e-01
50386.2988, 3.5535e-01
50391.4385, 3.5345e-01
50396.5787, 3.4150e-01
50401.7194, 3.1080e-01
50406.8606, 3.0509e-01
50412.0024, 3.3036e-01
50417.1446, 3.3280e-01
50422.2874, 3.0564e-01
50427.4308, 2.8934e-01
50432.5746, 2.9260e-01
50437.7190, 3.0754e-01
50442.8639, 3.3769e-01
50448.0093, 3.5128e-01
50453.1553, 3.5264e-01
50458.3018, 3.5019e-01
50463.4488, 3.4231e-01
50468.5963, 3.0944e-01
50473.7444, 2.9124e-01
50478.8929, 3.2411e-01
50484.0421, 3.4394e-01
50489.1917, 3.5074e-01
50494.3418, 3.4883e-01
50499.4925, 3.4476e-01
50504.6437, 3.4720e-01
50509.7955, 3.4367e-01
50514.9477, 3.3797e-01
50520.1005, 3.4123e-01
50525.2538, 3.3471e-01
50530.4076, 3.0292e-01
50535.5620, 2.8771e-01
50540.7169, 2.7901e-01
50545.8723, 2.6157e-01
50551.0282, 2.8499e-01
50556.1847, 3.2873e-01
50561.3417, 3.4367e-01
50566.4992, 3.4367e-01
50571.6572, 3.3389e-01
50576.8158, 3.3009e-01
50581.9749, 3.3063e-01
50587.1345, 3.0346e-01
50592.2947, 2.9042e-01
50597.4553, 3.2004e-01
50602.6165, 3.3851e-01
50607.7783, 3.3987e-01
50612.9405, 3.4231e-01
50618.1033, 3.4340e-01
50623.2666, 3.4557e-01
50628.4304, 3.4666e-01
50633.5948, 3.4476e-01
50638.7597, 3.4014e-01
50643.9251, 3.2493e-01
50649.0910, 3.0672e-01
50654.2575, 3.0265e-01
50659.4245, 2.8064e-01
50664.5920, 2.8716e-01
50669.7600, 2.8445e-01
50674.9286, 2.7439e-01
50680.0977, 3.1189e-01
50685.2673, 3.4095e-01
50690.4375, 3.4666e-01
50695.6082, 3.4639e-01
50700.7794, 3.4041e-01
50705.9511, 3.1433e-01
50711.1234, 2.9640e-01
50716.2962, 3.2275e-01
50721.4695, 3.3824e-01
50726.6434, 3.3960e-01
50731.8177, 3.4286e-01
50736.9926, 3.4313e-01
50742.1681, 3.3525e-01
50747.3440, 3.2737e-01
50752.5205, 3.1650e-01
50757.6975, 3.0292e-01
50762.8751, 3.1895e-01
50768.0532, 3.2248e-01
50773.2318, 2.9531e-01
50778.4109, 2.9042e-01
50783.5905, 3.1243e-01
50788.7707, 2.9884e-01
50793.9514, 2.7358e-01
50799.1327, 2.8499e-01
50804.3144, 3.2248e-01
50809.4967, 3.3987e-01
50814.6796, 3.3606e-01
50819.8629, 3.2764e-01
50825.0468, 3.1623e-01
50830.2312, 2.9124e-01
50835.4162, 2.9667e-01
50840.6016, 3.2031e-01
50845.7876, 3.3416e-01
50850.9742, 3.3878e-01
50856.1612, 3.3932e-01
50861.3488, 3.3172e-01
50866.5369, 3.0998e-01
50871.7256, 3.1487e-01
50876.9148, 3.3036e-01
50882.1045, 3.1841e-01
50887.2947, 3.0020e-01
50892.4855, 2.9124e-01
50897.6768, 3.1460e-01
50902.8686, 3.3498e-01
50908.0609, 3.3688e-01
50913.2538, 3.2846e-01
50918.4472, 2.9694e-01
50923.6412, 2.5961e-01
50928.8356, 2.8934e-01
50934.0306, 3.2357e-01
50939.2262, 3.2139e-01
50944.4222, 3.2031e-01
50949.6188, 3.0808e-01
50954.8159, 2.9450e-01
50960.0136, 3.1270e-01
50965.2118, 3.2194e-01
50970.4105, 3.2085e-01
50975.6097, 3.1161e-01
50980.8095, 3.0265e-01
50986.0098, 3.0890e-01
50991.2106, 3.1569e-01
50996.4120, 3.2900e-01
51001.6139, 3.2384e-01
51006.8163, 3.0183e-01
51012.0193, 3.0183e-01
51017.2228, 3.1868e-01
51022.4268, 3.1976e-01
51027.6313, 3.2574e-01
51032.8364, 3.3036e-01
51038.0420, 3.2139e-01
51043.2482, 3.1569e-01
51048.4548, 3.0020e-01
51053.6620, 2.6111e-01
51058.8698, 2.7548e-01
51064.0780, 3.1460e-01
51069.2868, 3.1895e-01
51074.4962, 2.9884e-01
51079.7060, 2.9694e-01
51084.9164, 3.1433e-01
51090.1273, 2.9586e-01
51095.3388, 2.8173e-01
51100.5508, 3.0591e-01
51105.7633, 3.2764e-01
51110.9763, 3.3443e-01
51116.1899, 3.3090e-01
51121.4040, 3.1542e-01
51126.6187, 2.9450e-01
51131.8338, 3.0156e-01
51137.0495, 3.1895e-01
51142.2658, 3.1949e-01
51147.4826, 3.2791e-01
51152.6999, 3.3199e-01
51157.9177, 3.2900e-01
51163.1361, 3.2873e-01
51168.3550, 3.3009e-01
51173.5744, 3.2112e-01
51178.7944, 2.9477e-01
51184.0149, 2.7007e-01
51189.2359, 2.6988e-01
51194.4575, 2.8282e-01
51199.6796, 2.7331e-01
51204.9022, 2.5193e-01
51210.1253, 2.8417e-01
51215.3490, 3.1949e-01
51220.5733, 3.2411e-01
51225.7980, 3.2194e-01
51231.0233, 3.2438e-01
51236.2491, 3.2357e-01
51241.4755, 3.1026e-01
51246.7024, 2.8961e-01
51251.9298, 2.9640e-01
51257.1578, 3.1841e-01
51262.3863, 3.2357e-01
51267.6153, 3.2520e-01
51272.8449, 3.2493e-01
51278.0749, 3.1949e-01
51283.3056, 3.2031e-01
51288.5367, 3.2139e-01
51293.7684, 3.1813e-01
51299.0006, 3.1895e-01
51304.2334, 3.1976e-01
51309.4667, 3.0102e-01
51314.7005, 2.7222e-01
51319.9349, 2.6453e-01
51325.1698, 2.4212e-01
51330.4052, 2.5386e-01
51335.6412, 3.0210e-01
51340.8777, 3.1650e-01
51346.1147, 3.0944e-01
51351.3523, 3.1053e-01
51356.5904, 3.1678e-01
51361.8290, 3.1542e-01
51367.0682, 2.9749e-01
51372.3079, 2.9069e-01
51377.5481, 3.1569e-01
51382.7889, 3.2710e-01
51388.0302, 3.2601e-01
51393.2720, 3.2520e-01
51398.5144, 3.2683e-01
51403.7573, 3.2764e-01
51409.0008, 3.2520e-01
51414.2447, 3.2194e-01
51419.4893, 3.1542e-01
51424.7343, 3.0319e-01
51429.9799, 3.0509e-01
51435.2260, 3.0129e-01
51440.4727, 2.7738e-01
51445.7199, 2.6171e-01
51450.9676, 2.5997e-01
51456.2158, 2.6076e-01
51461.4646, 2.6448e-01
51466.7140, 2.7901e-01
51471.9638, 3.0536e-01
51477.2142, 3.1786e-01
51482.4652, 3.2139e-01
51487.7167, 3.1433e-01
51492.9687, 2.9341e-01
51498.2212, 3.0102e-01
51503.4743, 3.1922e-01
51508.7279, 3.2031e-01
51513.9821, 3.1678e-01
51519.2368, 3.1460e-01
51524.4920, 3.1487e-01
51529.7477, 3.1542e-01
51535.0040, 3.0455e-01
51540.2609, 3.0075e-01
51545.5182, 3.1623e-01
51550.7761, 3.1759e-01
51556.0346, 2.9749e-01
51561.2936, 2.9124e-01
51566.5531, 3.1270e-01
51571.8131, 3.1786e-01
51577.0737, 2.9423e-01
51582.3348, 2.5562e-01
51587.5965, 2.6013e-01
51592.8587, 2.9721e-01
51598.1214, 3.0075e-01
51603.3847, 2.8010e-01
51608.6485, 2.8879e-01
51613.9129, 2.9613e-01
51619.1777, 2.8309e-01
51624.4432, 2.9857e-01
51629.7091, 3.1596e-01
51634.9756, 3.2167e-01
51640.2426, 3.2302e-01
51645.5102, 3.1732e-01
51650.7783, 3.0210e-01
51656.0470, 3.0210e-01
51661.3161, 3.0346e-01
51666.5859, 2.9803e-01
51671.8561, 3.0292e-01
51677.1269, 2.9232e-01
51682.3982, 2.9694e-01
51687.6701, 3.1216e-01
51692.9425, 3.1352e-01
51698.2155, 3.1487e-01
51703.4889, 3.1596e-01
51708.7630, 3.1053e-01
51714.0375, 2.8173e-01
51719.3126, 2.6334e-01
51724.5882, 2.9069e-01
51729.8644, 3.0944e-01
51735.1411, 3.1053e-01
51740.4184, 2.8743e-01
51745.6962, 2.6997e-01
51750.9745, 2.9721e-01
51756.2533, 3.1596e-01
51761.5328, 3.1080e-01
51766.8127, 2.9423e-01
51772.0932, 2.9069e-01
51777.3742, 2.9694e-01
51782.6557, 3.0781e-01
51787.9378, 3.1460e-01
51793.2205, 3.0672e-01
51798.5036, 2.8825e-01
51803.7874, 2.9477e-01
51809.0716, 3.1216e-01
51814.3564, 3.1189e-01
51819.6417, 3.0564e-01
51824.9276, 3.0455e-01
51830.2140, 3.0971e-01
51835.5009, 3.1324e-01
51840.7884, 3.1107e-01
51846.0765, 2.8743e-01
51851.3650, 2.5369e-01
51856.6541, 2.6277e-01
51861.9438, 2.9232e-01
51867.2339, 2.8988e-01
51872.5247, 2.7684e-01
51877.8159, 2.8363e-01
51883.1077, 2.6228e-01
51888.4001, 2.5614e-01
51893.6930, 2.9205e-01
51898.9864, 3.0781e-01
51904.2803, 3.1053e-01
51909.5748, 3.1243e-01
51914.8699, 3.0863e-01
51920.1655, 2.9069e-01
51925.4616, 2.8146e-01
51930.7582, 2.9640e-01
51936.0555, 3.1026e-01
51941.3532, 3.1460e-01
51946.6515, 3.1107e-01
51951.9503, 3.0808e-01
51957.2497, 3.0944e-01
51962.5496, 3.1352e-01
51967.8500, 3.1569e-01
51973.1510, 3.1216e-01
51978.4525, 2.9341e-01
51983.7546, 2.6825e-01
51989.0572, 2.6364e-01
51994.3604, 2.4777e-01
51999.6640, 2.4027e-01
52004.9683, 2.6499e-01
52010.2730, 2.9504e-01
52015.5784, 3.0292e-01
52020.8842, 3.0591e-01
52026.1906, 2.8988e-01
52031.4975, 2.6793e-01
52036.8050, 2.8363e-01
52042.1130, 2.9069e-01
52047.4216, 2.7983e-01
52052.7307, 2.9558e-01
52058.0403, 3.0808e-01
52063.3505, 3.0863e-01
52068.6613, 3.0808e-01
52073.9725, 3.0645e-01
52079.2843, 3.0292e-01
52084.5967, 3.0509e-01
52089.9096, 3.1134e-01
52095.2230, 3.1324e-01
52100.5370, 3.1134e-01
52105.8515, 3.0020e-01
52111.1666, 2.8064e-01
52116.4822, 2.5964e-01
52121.7983, 2.5133e-01
52127.1150, 2.5999e-01
52132.4323, 2.4152e-01
52137.7500, 2.5725e-01
52143.0683, 2.8662e-01
52148.3872, 3.0129e-01
52153.7066, 3.0781e-01
52159.0266, 3.0808e-01
52164.3470, 3.0129e-01
52169.6681, 2.7575e-01
52174.9896, 2.5130e-01
52180.3118, 2.7657e-01
52185.6344, 3.0265e-01
52190.9576, 3.0781e-01
52196.2814, 3.0944e-01
52201.6056, 3.0944e-01
52206.9305, 3.0509e-01
52212.2558, 2.9993e-01
52217.5818, 2.9884e-01
52222.9082, 2.8988e-01
52228.2352, 2.8852e-01
52233.5628, 2.9694e-01
52238.8909, 2.8879e-01
52244.2195, 2.7820e-01
52249.5487, 2.7467e-01
52254.8784, 2.6048e-01
52260.2087, 2.5766e-01
52265.5395, 2.6747e-01
52270.8708, 2.7575e-01
52276.2027, 2.6752e-01
52281.5352, 2.8553e-01
52286.8681, 3.0292e-01
52292.2017, 2.9993e-01
52297.5357, 2.8037e-01
52302.8704, 2.8037e-01
52308.2055, 2.9749e-01
52313.5412, 2.9504e-01
52318.8775, 2.7765e-01
52324.2143, 2.7007e-01
52329.5516, 2.9097e-01
52334.8895, 2.9884e-01
52340.2279, 2.8934e-01
52345.5669, 2.9260e-01
52350.9064, 2.9803e-01
52356.2464, 2.8961e-01
52361.5870, 2.7630e-01
52366.9282, 2.7928e-01
52372.2699, 2.9124e-01
52377.6121, 2.9749e-01
52382.9549, 2.9749e-01
52388.2982, 2.8173e-01
52393.6421, 2.4774e-01
52398.9865, 2.4869e-01
52404.3315, 2.8309e-01
52409.6770, 2.9613e-01
52415.0231, 2.8091e-01
52420.3697, 2.6168e-01
52425.7168, 2.6513e-01
52431.0645, 2.7765e-01
52436.4127, 2.9694e-01
52441.7615, 3.0292e-01
52447.1108, 3.0102e-01
52452.4607, 2.9314e-01
52457.8111, 2.8282e-01
52463.1621, 2.8282e-01
52468.5136, 2.6709e-01
52473.8657, 2.6372e-01
52479.2183, 2.8635e-01
52484.5714, 2.8091e-01
52489.9251, 2.7630e-01
52495.2793, 2.9423e-01
52500.6341, 3.0265e-01
52505.9895, 3.0265e-01
52511.3453, 3.0129e-01
52516.7018, 2.9803e-01
52522.0587, 2.9097e-01
52527.4163, 2.7100e-01
52532.7743, 2.4196e-01
52538.1329, 2.6067e-01
52543.4921, 2.9260e-01
52548.8518, 2.9803e-01
52554.2120, 2.8173e-01
52559.5728, 2.5481e-01
52564.9342, 2.5212e-01
52570.2961, 2.7331e-01
52575.6585, 2.7548e-01
52581.0215, 2.7412e-01
52586.3850, 2.8716e-01
52591.7491, 2.9721e-01
52597.1137, 2.9993e-01
52602.4789, 2.9776e-01
52607.8446, 2.8635e-01
52613.2109, 2.6839e-01
52618.5777, 2.5894e-01
52623.9451, 2.6214e-01
52629.3130, 2.8254e-01
52634.6815, 2.9558e-01
52640.0505, 2.9993e-01
52645.4200, 2.9939e-01
52650.7901, 2.9749e-01
52656.1608, 2.9640e-01
52661.5320, 2.8934e-01
52666.9037, 2.6581e-01
52672.2760, 2.4975e-01
52677.6488, 2.5785e-01
52683.0222, 2.7494e-01
52688.3962, 2.6573e-01
52693.7706, 2.5717e-01
52699.1457, 2.6760e-01
52704.5213, 2.7657e-01
52709.8974, 2.6274e-01
52715.2741, 2.7222e-01
52720.6513, 2.9151e-01
52726.0291, 2.9531e-01
52731.4074, 2.8934e-01
52736.7863, 2.7195e-01
52742.1657, 2.7032e-01
52747.5457, 2.8934e-01
52752.9262, 2.9721e-01
52758.3072, 2.9586e-01
52763.6889, 2.9151e-01
52769.0710, 2.7684e-01
52774.4537, 2.6369e-01
52779.8370, 2.7983e-01
52785.2208, 2.9232e-01
52790.6052, 2.9558e-01
52795.9901, 2.9341e-01
52801.3756, 2.7711e-01
52806.7616, 2.5513e-01
52812.1481, 2.5271e-01
52817.5352, 2.4005e-01
52822.9229, 2.4041e-01
52828.3111, 2.7358e-01
52833.6999, 2.9124e-01
52839.0892, 2.9287e-01
52844.4790, 2.8771e-01
52849.8694, 2.8417e-01
52855.2604, 2.6885e-01
52860.6519, 2.5100e-01
52866.0439, 2.5673e-01
52871.4365, 2.7149e-01
52876.8297, 2.8526e-01
52882.2234, 2.9260e-01
52887.6177, 2.9477e-01
52893.0125, 2.9450e-01
52898.4078, 2.9232e-01
52903.8037, 2.9042e-01
52909.2002, 2.9205e-01
52914.5972, 2.9205e-01
52919.9948, 2.8037e-01
52925.3929, 2.5527e-01
52930.7915, 2.6089e-01
52936.1907, 2.7630e-01
52941.5905, 2.5866e-01
52946.9908, 2.4763e-01
52952.3917, 2.5405e-01
52957.7931, 2.4519e-01
52963.1951, 2.4549e-01
52968.5976, 2.7005e-01
52974.0006, 2.8906e-01
52979.4043, 2.9287e-01
52984.8084, 2.9151e-01
52990.2131, 2.8390e-01
52995.6184, 2.7021e-01
53001.0242, 2.6733e-01
53006.4306, 2.5782e-01
53011.8375, 2.5864e-01
53017.2450, 2.8146e-01
53022.6531, 2.8716e-01
53028.0616, 2.8336e-01
53033.4708, 2.8526e-01
53038.8805, 2.8499e-01
53044.2907, 2.7765e-01
53049.7015, 2.7928e-01
53055.1128, 2.8635e-01
53060.5247, 2.8200e-01
53065.9372, 2.6782e-01
53071.3501, 2.7160e-01
53076.7637, 2.6904e-01
53082.1778, 2.4388e-01
53087.5924, 2.3394e-01
53093.0077, 2.4581e-01
53098.4234, 2.6920e-01
53103.8397, 2.7222e-01
53109.2566, 2.5627e-01
53114.6740, 2.6700e-01
53120.0920, 2.7901e-01
53125.5105, 2.6834e-01
53130.9296, 2.6638e-01
53136.3492, 2.7956e-01
53141.7694, 2.8526e-01
53147.1901, 2.8553e-01
53152.6114, 2.7684e-01
53158.0332, 2.5500e-01
53163.4556, 2.4929e-01
53168.8786, 2.7048e-01
53174.3020, 2.8227e-01
53179.7261, 2.7847e-01
53185.1507, 2.7385e-01
53190.5759, 2.6771e-01
53196.0016, 2.7385e-01
53201.4278, 2.8417e-01
53206.8546, 2.8689e-01
53212.2820, 2.8689e-01
53217.7099, 2.8580e-01
53223.1384, 2.7575e-01
53228.5675, 2.4739e-01
53233.9970, 2.3614e-01
53239.4272, 2.4619e-01
53244.8579, 2.6893e-01
53250.2891, 2.7467e-01
53255.7209, 2.4872e-01
53261.1533, 2.4016e-01
53266.5862, 2.6752e-01
53272.0196, 2.8091e-01
53277.4537, 2.8173e-01
53282.8882, 2.7575e-01
53288.3234, 2.6918e-01
53293.7590, 2.7222e-01
53299.1953, 2.7765e-01
53304.6321, 2.7711e-01
53310.0694, 2.5869e-01
53315.5073, 2.4416e-01
53320.9458, 2.5709e-01
53326.3848, 2.7494e-01
53331.8243, 2.8173e-01
53337.2645, 2.8363e-01
53342.7051, 2.8254e-01
53348.1464, 2.7983e-01
53353.5881, 2.8227e-01
53359.0305, 2.8282e-01
53364.4734, 2.7032e-01
53369.9168, 2.4269e-01
53375.3608, 2.4136e-01
53380.8054, 2.6850e-01
53386.2505, 2.7684e-01
53391.6962, 2.5421e-01
53397.1424, 2.3353e-01
53402.5892, 2.3908e-01
53408.0365, 2.3351e-01
53413.4844, 2.5184e-01
53418.9328, 2.7467e-01
53424.3819, 2.8146e-01
53429.8314, 2.8037e-01
53435.2815, 2.7956e-01
53440.7322, 2.7820e-01
53446.1834, 2.6779e-01
53451.6352, 2.6565e-01
53457.0875, 2.7222e-01
53462.5404, 2.6584e-01
53467.9939, 2.5079e-01
53473.4479, 2.6255e-01
53478.9025, 2.7738e-01
53484.3576, 2.8091e-01
53489.8133, 2.8091e-01
53495.2695, 2.8010e-01
53500.7263, 2.7874e-01
53506.1836, 2.6641e-01
53511.6415, 2.5149e-01
53517.1000, 2.4723e-01
53522.5590, 2.4576e-01
53528.0186, 2.4342e-01
53533.4787, 2.4777e-01
53538.9394, 2.6961e-01
53544.4007, 2.7630e-01
53549.8625, 2.6480e-01
53555.3248, 2.3696e-01
53560.7877, 2.3777e-01
53566.2512, 2.6377e-01
53571.7152, 2.6684e-01
53577.1798, 2.5769e-01
53582.6450, 2.6334e-01
53588.1107, 2.7602e-01
53593.5769, 2.8010e-01
53599.0438, 2.7983e-01
53604.5111, 2.7901e-01
53609.9791, 2.7820e-01
53615.4476, 2.7385e-01
53620.9166, 2.5684e-01
53626.3862, 2.4780e-01
53631.8564, 2.6646e-01
53637.3271, 2.7602e-01
53642.7984, 2.7157e-01
53648.2702, 2.5532e-01
53653.7426, 2.4225e-01
53659.2156, 2.4725e-01
53664.6891, 2.4312e-01
53670.1632, 2.4522e-01
53675.6378, 2.6502e-01
53681.1130, 2.6972e-01
53686.5887, 2.7094e-01
53692.0650, 2.7276e-01
53697.5419, 2.7467e-01
53703.0193, 2.6945e-01
53708.4973, 2.4788e-01
53713.9758, 2.3299e-01
53719.4549, 2.3674e-01
53724.9346, 2.5304e-01
53730.4148, 2.6565e-01
53735.8956, 2.7222e-01
53741.3769, 2.7494e-01
53746.8588, 2.7575e-01
53752.3413, 2.7602e-01
53757.8243, 2.7467e-01
53763.3079, 2.7067e-01
53768.7920, 2.6600e-01
53774.2767, 2.6328e-01
53779.7619, 2.4475e-01
53785.2477, 2.3592e-01
53790.7341, 2.4924e-01
53796.2210, 2.4418e-01
53801.7085, 2.4375e-01
53807.1966, 2.4505e-01
53812.6852, 2.4685e-01
53818.1744, 2.4676e-01
53823.6641, 2.6266e-01
53829.1544, 2.7195e-01
53834.6452, 2.7222e-01
53840.1366, 2.6475e-01
53845.6286, 2.5782e-01
53851.1211, 2.6662e-01
53856.6142, 2.6869e-01
53862.1079, 2.5258e-01
53867.6021, 2.4407e-01
53873.0968, 2.5918e-01
53878.5922, 2.5491e-01
53884.0881, 2.4481e-01
53889.5845, 2.5489e-01
53895.0815, 2.6725e-01
53900.5791, 2.7249e-01
53906.0772, 2.6798e-01
53911.5759, 2.5793e-01
53917.0752, 2.6176e-01
53922.5750, 2.7026e-01
53928.0754, 2.7081e-01
53933.5763, 2.6499e-01
53939.0778, 2.4084e-01
53944.5799, 2.2139e-01
53950.0825, 2.4516e-01
53955.5857, 2.6516e-01
53961.0894, 2.6048e-01
53966.5937, 2.4492e-01
53972.0986, 2.4611e-01
53977.6040, 2.4945e-01
53983.1100, 2.5728e-01
53988.6166, 2.6926e-01
53994.1237, 2.7249e-01
53999.6314, 2.7276e-01
54005.1396, 2.7075e-01
54010.6484, 2.6198e-01
54016.1578, 2.4766e-01
54021.6677, 2.3701e-01
54027.1782, 2.4948e-01
54032.6892, 2.6502e-01
54038.2008, 2.6179e-01
54043.7130, 2.4334e-01
54049.2257, 2.3962e-01
54054.7390, 2.5902e-01
54060.2529, 2.6937e-01
54065.7673, 2.7056e-01
54071.2823, 2.7002e-01
54076.7979, 2.6744e-01
54082.3140, 2.5293e-01
54087.8306, 2.3052e-01
54093.3479, 2.4092e-01
54098.8657, 2.5002e-01
54104.3840, 2.3902e-01
54109.9029, 2.4456e-01
54115.4224, 2.3682e-01
54120.9425, 2.3386e-01
54126.4631, 2.5584e-01
54131.9843, 2.6461e-01
54137.5060, 2.5937e-01
54143.0283, 2.5809e-01
54148.5512, 2.6279e-01
54154.0746, 2.6733e-01
54159.5986, 2.6698e-01
54165.1231, 2.6472e-01
54170.6483, 2.5619e-01
54176.1740, 2.3761e-01
54181.7002, 2.3815e-01
54187.2270, 2.5739e-01
54192.7544, 2.6459e-01
54198.2823, 2.6518e-01
54203.8108, 2.6508e-01
54209.3399, 2.5562e-01
54214.8695, 2.4198e-01
54220.3997, 2.5092e-01
54225.9305, 2.5369e-01
54231.4618, 2.3861e-01
54236.9937, 2.3321e-01
54242.5261, 2.4630e-01
54248.0591, 2.5570e-01
54253.5927, 2.4945e-01
54259.1269, 2.4560e-01
54264.6616, 2.2962e-01
54270.1968, 2.1987e-01
54275.7327, 2.3150e-01
54281.2691, 2.5013e-01
54286.8060, 2.6081e-01
54292.3436, 2.6518e-01
54297.8817, 2.6513e-01
54303.4203, 2.5793e-01
54308.9596, 2.5108e-01
54314.4993, 2.5809e-01
54320.0397, 2.6345e-01
54325.5806, 2.6418e-01
54331.1221, 2.5991e-01
54336.6642, 2.4416e-01
54342.2068, 2.4250e-01
54347.7500, 2.5828e-01
54353.2937, 2.6225e-01
54358.8380, 2.6217e-01
54364.3829, 2.6350e-01
54369.9283, 2.5828e-01
54375.4744, 2.4236e-01
54381.0209, 2.2549e-01
54386.5681, 2.0927e-01
54392.1158, 2.1468e-01
54397.6641, 2.4035e-01
54403.2129, 2.5910e-01
54408.7623, 2.6266e-01
54414.3123, 2.6138e-01
54419.8628, 2.5842e-01
54425.4139, 2.4209e-01
54430.9656, 2.1778e-01
54436.5178, 2.2712e-01
54442.0706, 2.4399e-01
54447.6240, 2.5472e-01
54453.1779, 2.6162e-01
54458.7324, 2.6279e-01
54464.2875, 2.6173e-01
54469.8431, 2.6005e-01
54475.3993, 2.6054e-01
54480.9561, 2.6247e-01
54486.5134, 2.6293e-01
54492.0713, 2.5875e-01
54497.6298, 2.4280e-01
54503.1888, 2.3565e-01
54508.7484, 2.4815e-01
54514.3086, 2.5339e-01
54519.8694, 2.4011e-01
54525.4307, 2.3565e-01
54530.9925, 2.4190e-01
54536.5550, 2.2992e-01
54542.1180, 2.3025e-01
54547.6815, 2.4356e-01
54553.2457, 2.3832e-01
54558.8104, 2.4236e-01
54564.3757, 2.5587e-01
54569.9415, 2.5864e-01
54575.5079, 2.5111e-01
54581.0749, 2.4234e-01
54586.6425, 2.3476e-01
54592.2106, 2.3690e-01
54597.7793, 2.3055e-01
54603.3485, 2.3310e-01
54608.9183, 2.5214e-01
54614.4887, 2.5543e-01
54620.0597, 2.4907e-01
54625.6312, 2.4888e-01
54631.2033, 2.5228e-01
54636.7760, 2.5606e-01
54642.3492, 2.5856e-01
54647.9230, 2.5350e-01
54653.4974, 2.4500e-01
54659.0723, 2.3679e-01
54664.6478, 2.2712e-01
54670.2239, 2.2777e-01
54675.8005, 2.3098e-01
54681.3777, 2.4079e-01
54686.9555, 2.4910e-01
54692.5338, 2.4054e-01
54698.1128, 2.4128e-01
54703.6922, 2.5108e-01
54709.2723, 2.5035e-01
54714.8529, 2.4397e-01
54720.4341, 2.4231e-01
54726.0159, 2.3557e-01
54731.5982, 2.4060e-01
54737.1811, 2.5206e-01
54742.7646, 2.4413e-01
54748.3486, 2.3492e-01
54753.9332, 2.4405e-01
54759.5184, 2.4687e-01
54765.1042, 2.3723e-01
54770.6905, 2.3226e-01
54776.2774, 2.4369e-01
54781.8648, 2.4698e-01
54787.4529, 2.4867e-01
54793.0415, 2.5429e-01
54798.6306, 2.5625e-01
54804.2204, 2.5483e-01
54809.8107, 2.5103e-01
54815.4016, 2.4364e-01
54820.9930, 2.2223e-01
54826.5850, 2.1324e-01
54832.1776, 2.3179e-01
54837.7708, 2.4932e-01
54843.3645, 2.4818e-01
54848.9588, 2.3321e-01
54854.5537, 2.3030e-01
54860.1492, 2.4416e-01
54865.7452, 2.5171e-01
54871.3418, 2.5320e-01
54876.9389, 2.5347e-01
54882.5366, 2.5076e-01
54888.1349, 2.4978e-01
54893.7338, 2.4720e-01
54899.3332, 2.3280e-01
54904.9333, 2.1987e-01
54910.5338, 2.2723e-01
54916.1350, 2.4043e-01
54921.7367, 2.4701e-01
54927.3390, 2.5176e-01
54932.9419, 2.4413e-01
54938.5453, 2.2938e-01
54944.1493, 2.3734e-01
54949.7539, 2.4880e-01
54955.3591, 2.5089e-01
54960.9648, 2.4981e-01
54966.5711, 2.3720e-01
54972.1780, 2.2392e-01
54977.7854, 2.3677e-01
54983.3934, 2.4981e-01
54989.0020, 2.4337e-01
54994.6112, 2.2500e-01
55000.2209, 2.2720e-01
55005.8312, 2.2976e-01
55011.4421, 2.3112e-01
55017.0535, 2.4041e-01
55022.6656, 2.4842e-01
55028.2781, 2.5228e-01
55033.8913, 2.5220e-01
55039.5050, 2.5214e-01
55045.1194, 2.5119e-01
55050.7342, 2.4600e-01
55056.3497, 2.4337e-01
55061.9657, 2.4500e-01
55067.5823, 2.3359e-01
55073.1995, 2.2177e-01
55078.8172, 2.2530e-01
55084.4356, 2.4052e-01
55090.0545, 2.4926e-01
55095.6739, 2.4905e-01
55101.2940, 2.4780e-01
55106.9146, 2.3755e-01
55112.5358, 2.2155e-01
55118.1575, 2.2258e-01
55123.7799, 2.2815e-01
